pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp
attn,hcpddti,98.0,gold_minus_site_covars,0.1335989376274921,-0.05497320813458484,0.7954926406316711,0.7096849474912486,0.7920027929496523
attn,hcpddti,52.0,gold_minus_site_covars,0.16478507880717722,-0.018317906131215533,0.7982580423412878,0.7238788447992487,0.851249148291241
mr,hcpddti,4.0,gold_minus_site_covars,0.30255272822823087,0.0839445020193661,0.03371675003757858,0.11766931517215286,0.6211641729556311
attn,hcpddti,65.0,gold_minus_site_covars,0.0819417236898697,-0.07525118818023002,0.8137930511349041,0.7075302554908113,0.836457421721534
mr,hcpddti,10.0,gold_minus_site_covars,0.26298762762405764,0.02529409379531855,0.030502735423915798,0.12240907313257723,0.5658711509457065
attn,hcpddti,85.0,gold_minus_site_covars,0.08694391318227662,-0.09540674190337417,0.7695255457396959,0.7240663900414938,0.7754623897201066
attn,hcpddti,31.0,gold_minus_site_covars,0.12382320465293946,-0.05266159091263112,0.8029903929347452,0.6755209525990382,0.8253498940987186
age,hcpddti,89.0,gold_minus_site_covars,0.7952842084499209,0.6312585319517022,0.7318923027515599,0.7565529622980252,0.9388340325452308
mr,hcpddti,18.0,gold_minus_site_covars,0.2514257933576445,0.02854552636932217,0.0023900685118337706,0.11695238095238095,0.6012114517068136
attn,hcpddti,39.0,gold_minus_site_covars,0.11174260020527882,-0.06665418290792147,0.8048913544544626,0.741810737033667,0.840419600794208
attn,hcpddti,29.0,gold_minus_site_covars,0.11462338050163136,-0.07806481851100888,0.7838182935209103,0.7192942254812099,0.8047568413071533
attn,hcpddti,41.0,gold_minus_site_covars,0.13221187395968148,-0.045008043218078386,0.7917301521858624,0.7199818758495695,0.7986490242005202
attn,hcpddti,34.0,gold_minus_site_covars,-0.01989713403409639,-0.16789444169941437,0.7986570198348221,0.7431129476584022,0.8392560232873382
attn,hcpddti,27.0,gold_minus_site_covars,0.15248715547669364,-0.06297648845069626,0.7614181457176636,0.7267848810079328,0.7765007253532744
age,hcpddti,73.0,gold_minus_site_covars,0.7899510341979734,0.6231235325536331,0.7284114766850667,0.7616839100963254,0.9363583262754216
attn,hcpddti,89.0,gold_minus_site_covars,0.12310664556602537,-0.0489472421877748,0.803470598095169,0.7201963534361852,0.837060114625585
attn,hcpddti,49.0,gold_minus_site_covars,0.11949466183338224,-0.05701802147023938,0.8066961902339124,0.732840800762631,0.8430210371024001
mr,hcpddti,15.0,gold_minus_site_covars,0.26658858587855677,0.055351535716067435,0.03055644073332535,0.12563204978607545,0.4653856811403745
mr,hcpddti,71.0,gold_minus_site_covars,0.2616167330233864,0.03146158299690471,0.03714537033956255,0.11344211344211344,0.6106441380045918
age,hcpddti,28.0,gold_minus_site_covars,0.790950896027155,0.622968362012289,0.738207390553125,0.7645803698435277,0.938897035075571
mr,hcpddti,64.0,gold_minus_site_covars,0.3131751644178324,0.08219199019427725,0.03735868827056878,0.0884511394360757,0.4737200685865139
attn,hcpddti,19.0,gold_minus_site_covars,0.10088236852244102,-0.0863833218550738,0.7711138940496576,0.6883599039091505,0.7779493619437254
mr,hcpddti,17.0,gold_minus_site_covars,0.2561765558901223,0.02948012418223156,0.02778098289784186,0.08802946593001841,0.47019928779191666
age,hcpddti,74.0,gold_minus_site_covars,0.7881449041342216,0.6198088253398611,0.7329265314326058,0.7613636363636364,0.9392733311612669
attn,hcpddti,84.0,gold_minus_site_covars,0.09965527479321287,-0.07856591177629557,0.8224659317739645,0.7320009084714967,0.8660613700790104
attn,hcpddti,87.0,gold_minus_site_covars,0.11252862592392311,-0.052526828718605145,0.8150703345085855,0.7195692883895131,0.8038163669317269
mr,hcpddti,96.0,gold_minus_site_covars,0.22052958692145727,-0.01464336310471448,0.038269938155686196,0.1707056307911618,0.4561646229319242
age,hcpddti,5.0,gold_minus_site_covars,0.7907285192725206,0.6237145362541714,0.7339385287222195,0.7790408525754885,0.9365980445987049
mr,hcpddti,13.0,gold_minus_site_covars,0.2873171299701084,0.06593494134098632,0.011454319810840791,0.08545727136431784,0.5654633203229209
age,hcpddti,72.0,gold_minus_site_covars,0.7962737676083721,0.6319733713069191,0.7355058176478041,0.7727434891188013,0.939004236707215
mr,hcpddti,25.0,gold_minus_site_covars,0.2756108537459026,0.040618871993144845,0.020026383799714127,0.1427460132244263,0.4825958032429012
age,hcpddti,66.0,gold_minus_site_covars,0.779796928268471,0.6069974915256924,0.7531458436796743,0.7591568762957844,0.9395471990475096
age,hcpddti,2.0,gold_minus_site_covars,0.7887123116918395,0.6199283610647501,0.7348323008464502,0.7547703180212014,0.9420277762538355
age,hcpddti,54.0,gold_minus_site_covars,0.7868559042908781,0.6172334967876443,0.7390552069396995,0.7618374558303886,0.9396111252559495
attn,hcpddti,55.0,gold_minus_site_covars,0.0807777567681831,-0.09106065698874644,0.818301543004942,0.7156998158379374,0.8547389209188947
attn,hcpddti,43.0,gold_minus_site_covars,0.06372198530542894,-0.10397374164399653,0.8088813864022678,0.702557200538358,0.8221117805089961
attn,hcpddti,54.0,gold_minus_site_covars,0.12143058618390591,-0.058403336251351856,0.7868392290231356,0.7272935255090368,0.7777919860543759
mr,hcpddti,48.0,gold_minus_site_covars,0.28644516125772546,0.05872961501459717,0.032546423868722356,0.12727272727272726,0.4227186539484087
mr,hcpddti,63.0,gold_minus_site_covars,0.30255975642869254,0.06791773428517744,0.015311406867197333,0.08317063647012886,0.5555312876494933
mr,hcpddti,32.0,gold_minus_site_covars,0.2614275260898181,0.037001233914310205,0.012144236468066344,0.11657414750198256,0.5025417769404349
age,hcpddti,78.0,gold_minus_site_covars,0.7747424130213473,0.5987382917001562,0.7240457718533067,0.759142053445851,0.9386237013995179
mr,hcpddti,33.0,gold_minus_site_covars,0.2546660392487956,0.023567263297373353,0.017254080702061907,0.07746478873239436,0.4403716764624198
attn,hcpddti,46.0,gold_minus_site_covars,0.10222668680163646,-0.06312518056816052,0.8111217267908436,0.7370266479663394,0.8508751115511081
age,hcpddti,67.0,gold_minus_site_covars,0.7878511099711796,0.618945014428438,0.7315700291367477,0.7664565826330533,0.93792623404112
attn,hcpddti,14.0,gold_minus_site_covars,0.08273324014906354,-0.08524958746114653,0.8057461136812745,0.7053875880882019,0.8391389168462537
age,hcpddti,11.0,gold_minus_site_covars,0.7839681424323215,0.6133687852923354,0.7395084632879932,0.7668539325842697,0.9394638576240166
attn,hcpddti,69.0,gold_minus_site_covars,0.09079480234982176,-0.07623379652207496,0.8117554539229216,0.668630017452007,0.8307833525263119
age,hcpddti,30.0,gold_minus_site_covars,0.7882115898151295,0.6193792873198607,0.7345514766100546,0.7627118644067796,0.9351103041274341
age,hcpddti,8.0,gold_minus_site_covars,0.7867851909174934,0.6178600527481369,0.7320299060492473,0.7824523552678893,0.9366048240710545
mr,hcpddti,97.0,gold_minus_site_covars,0.22331427930044778,0.01829826534549084,0.0281998984144151,0.16622390891840608,0.5807266834350635
attn,hcpddti,82.0,gold_minus_site_covars,0.08836189856425371,-0.07154961085288614,0.8054076064355169,0.7290874524714829,0.8331299020547037
age,hcpddti,15.0,gold_minus_site_covars,0.788447395610917,0.6207185513786093,0.7410185469476818,0.7739750445632798,0.9394693210659362
attn,hcpddti,79.0,gold_minus_site_covars,0.15537147993818162,-0.027411331994651178,0.8138097684927246,0.7188491164476665,0.8032756942448239
age,hcpddti,94.0,gold_minus_site_covars,0.7865508420285624,0.6174216463512703,0.7260410750137807,0.7679944095038435,0.938460643107434
mr,hcpddti,52.0,gold_minus_site_covars,0.31211157572328946,0.06853129897756494,0.01115433718904034,0.13869188337273444,0.592763056329557
attn,hcpddti,13.0,gold_minus_site_covars,0.1425947392412444,-0.03809503962143812,0.803598641093313,0.7121525384792098,0.7958034954588395
mr,hcpddti,3.0,gold_minus_site_covars,0.2609077537391888,0.02952601191056814,0.012205271804676017,0.08468677494199536,0.46124245710309025
age,hcpddti,19.0,gold_minus_site_covars,0.7845484829239228,0.6131505647150365,0.7318400493652012,0.7688779110797459,0.937717174634311
attn,hcpddti,32.0,gold_minus_site_covars,0.11173432498050381,-0.0606620074037878,0.8004792083553909,0.7221441947565543,0.8357310479495886
attn,hcpddti,53.0,gold_minus_site_covars,0.06768633438805086,-0.09472076659784356,0.7963592276991566,0.7055733211512106,0.8423756093248043
age,hcpddti,81.0,gold_minus_site_covars,0.7829665650083444,0.6115662087021445,0.7292568227401803,0.7602401129943502,0.9401281194294969
attn,hcpddti,80.0,gold_minus_site_covars,0.1718001121715861,-0.016652457561265654,0.8232151236360823,0.7417721518987341,0.8312077661633966
mr,hcpddti,67.0,gold_minus_site_covars,0.240720593945963,0.037663136303391354,0.04362892652719308,0.2552021986650962,0.5676481235573098
attn,hcpddti,23.0,gold_minus_site_covars,0.10453873010767047,-0.057336360574522294,0.8152125106906997,0.7110239852398524,0.7942465334336192
mr,hcpddti,37.0,gold_minus_site_covars,0.29534512999971746,0.054054504500128386,0.022993600492963222,0.09175377468060394,0.44598837896475363
attn,hcpddti,75.0,gold_minus_site_covars,0.12852272920139113,-0.04637544541621086,0.8031479918960345,0.739697322467986,0.8278712725143577
attn,hcpddti,22.0,gold_minus_site_covars,0.10731369554153442,-0.06799962244962754,0.8121771582242273,0.721045197740113,0.8347080033934121
attn,hcpddti,81.0,gold_minus_site_covars,0.0922777720639206,-0.09635317402711752,0.7817133775642485,0.706738303111708,0.8182360595694069
mr,hcpddti,89.0,gold_minus_site_covars,0.2981789335084652,0.07853888778107643,0.036101560918069646,0.1059190031152648,0.588018711080022
mr,hcpddti,58.0,gold_minus_site_covars,0.27434879427217995,0.038409852052900706,0.018008676304055588,0.16159250585480095,0.4833174233908119
mr,hcpddti,90.0,gold_minus_site_covars,0.27647186864159295,0.057477071481647934,0.0308009767401524,0.12681436210847977,0.4466789797974165
attn,hcpddti,24.0,gold_minus_site_covars,0.1164970967404305,-0.06018059763446648,0.8070868450965304,0.7411736641221374,0.8643836987360368
age,hcpddti,76.0,gold_minus_site_covars,0.787787846773484,0.6199708442696924,0.7387118316276315,0.7686567164179104,0.9420196810160777
mr,hcpddti,92.0,gold_minus_site_covars,0.2946990798115634,0.06919855699929478,0.04980174992977046,0.12358674463937622,0.5243313133383343
age,hcpddti,77.0,gold_minus_site_covars,0.7912023502330271,0.624389513432823,0.7505345285692392,0.766114829165199,0.9403067549888041
mr,hcpddti,76.0,gold_minus_site_covars,0.29561180091559836,0.06686404753293418,0.019564212319562093,0.0855908912446015,0.5419782193094946
age,hcpddti,87.0,gold_minus_site_covars,0.786847669725455,0.6182128290452176,0.7383245608559008,0.7711229946524064,0.940782271831674
mr,hcpddti,30.0,gold_minus_site_covars,0.31062737727419887,0.07447766388347965,0.014236334766553792,0.10490566037735849,0.5734801105615253
mr,hcpddti,31.0,gold_minus_site_covars,0.2572239759088992,0.04122386292707636,0.04152289628512674,0.2423030787684926,0.3579462199773812
attn,hcpddti,70.0,gold_minus_site_covars,0.08894845928786461,-0.09842537543533791,0.7825900065813008,0.7238365225608315,0.7896679868422667
mr,hcpddti,78.0,gold_minus_site_covars,0.28749301546888895,0.06390481082976829,0.014665693079391915,0.1035007610350076,0.6284531539315126
age,hcpddti,82.0,gold_minus_site_covars,0.7896793515451122,0.622361989037737,0.7439765575278848,0.7651245551601423,0.9383183137486301
attn,hcpddti,56.0,gold_minus_site_covars,0.10096126754636313,-0.06301634201808981,0.8094852869475148,0.719808960654992,0.816900332967865
age,hcpddti,97.0,gold_minus_site_covars,0.7801460613822564,0.6078595341775539,0.7490065990483789,0.7666086956521739,0.9404560322534137
age,hcpddti,69.0,gold_minus_site_covars,0.7986913886331464,0.6357126312809912,0.7375377018285258,0.7595609065155807,0.9418778000333077
mr,hcpddti,6.0,gold_minus_site_covars,0.2616789451740401,0.05401249000729669,0.022771226670815152,0.11302023673157693,0.6548816986093658
age,hcpddti,32.0,gold_minus_site_covars,0.7985469967637093,0.6351583925783431,0.7305537070777626,0.7687677053824362,0.940223442729187
age,hcpddti,10.0,gold_minus_site_covars,0.7899546782556421,0.6229728297230459,0.7256197216461703,0.7819168173598553,0.946688591630015
mr,hcpddti,99.0,gold_minus_site_covars,0.3080938247348559,0.07409874021316132,0.03567021493086703,0.10048381094157052,0.5252595880735295
attn,hcpddti,18.0,gold_minus_site_covars,0.12204496094135518,-0.056870058873527585,0.8098508733766294,0.7309888102306462,0.8324096004980847
attn,hcpddti,50.0,gold_minus_site_covars,0.1461802771130216,-0.04600861447458082,0.7898536557724076,0.737410071942446,0.8314518896648131
mr,hcpddti,55.0,gold_minus_site_covars,0.27622851203485355,0.05091764550754729,0.03070347462552288,0.16103996895615055,0.5683242620223169
attn,hcpddti,44.0,gold_minus_site_covars,0.10855612827207017,-0.11930950238438753,0.7631821953688129,0.7396449704142012,0.8222989497550264
mr,hcpddti,0.0,gold_minus_site_covars,0.28440981600949833,0.06751175777212792,0.014626873761916208,0.0868588543616623,0.49550317053353904
age,hcpddti,34.0,gold_minus_site_covars,0.7887151522412209,0.6210978905955209,0.7398553170343264,0.7626334519572954,0.9397230855123535
attn,hcpddti,51.0,gold_minus_site_covars,0.12156895393052185,-0.055879582606216394,0.7897269032680575,0.7175806072016945,0.8215984147063264
age,hcpddti,49.0,gold_minus_site_covars,0.7875327594738958,0.6183058425872001,0.7365316133028967,0.766955266955267,0.9441419220418633
attn,hcpddti,26.0,gold_minus_site_covars,0.11911526175122286,-0.06184165873838743,0.8085696269470274,0.7472924187725631,0.8542247012972762
attn,hcpddti,97.0,gold_minus_site_covars,0.08131846414669129,-0.08174818932565131,0.8191061002405409,0.7342831298055179,0.8272111955928431
attn,hcpddti,25.0,gold_minus_site_covars,0.09081256797403608,-0.09906045017454557,0.8035817469639376,0.6804952215464813,0.8156031146437241
attn,hcpddti,37.0,gold_minus_site_covars,0.09629503183343201,-0.08414881937258634,0.7735044240360163,0.7500593965312425,0.8180244890150438
age,hcpddti,13.0,gold_minus_site_covars,0.7868553463723136,0.6178231438488069,0.7358344126681475,0.7709815078236131,0.9358381845501319
attn,hcpddti,72.0,gold_minus_site_covars,0.13856378745396208,-0.04090041039246883,0.8035005610846592,0.7054904663450494,0.8396139196785317
age,hcpddti,96.0,gold_minus_site_covars,0.7897568979755051,0.6218019676438786,0.7292767574885523,0.768595041322314,0.9394058665853615
age,hcpddti,51.0,gold_minus_site_covars,0.7978797534739253,0.635101520975776,0.7287449236467853,0.7800356506238859,0.9397328119076546
attn,hcpddti,62.0,gold_minus_site_covars,0.05772446486013462,-0.11978139674245569,0.7684143982458899,0.7545039634878693,0.7981504324934013
age,hcpddti,9.0,gold_minus_site_covars,0.7725996633620007,0.5964033596873748,0.7425091114764136,0.7605026929982047,0.9434758633694268
attn,hcpddti,60.0,gold_minus_site_covars,0.1317143615837219,-0.04450570197144699,0.8004049813639205,0.7146193367585241,0.8184492050437838
mr,hcpddti,49.0,gold_minus_site_covars,0.297406881488293,0.06077477723724556,0.02286007405697421,0.08210922787193974,0.5363979255632197
attn,hcpddti,76.0,gold_minus_site_covars,0.11269135603106215,-0.06518135797853031,0.807564697508702,0.7261175402768323,0.8256044024777794
mr,hcpddti,72.0,gold_minus_site_covars,0.30195389883631707,0.08397742108160944,0.038320494607750555,0.09950057625816365,0.5930708984940107
age,hcpddti,84.0,gold_minus_site_covars,0.7839966545637468,0.6132719933073527,0.7443837745560488,0.7599720083974808,0.9381219745383537
age,hcpddti,98.0,gold_minus_site_covars,0.7813465309414652,0.6102541850743073,0.7316061939696085,0.7661319073083779,0.9404963509583342
age,hcpddti,80.0,gold_minus_site_covars,0.7861057678289677,0.6161256857275721,0.7396786504124357,0.7692852087756546,0.9419324202584187
mr,hcpddti,29.0,gold_minus_site_covars,0.27879590017105055,0.05508029822153082,0.016070145098557434,0.12729357798165136,0.5839639130602832
attn,hcpddti,30.0,gold_minus_site_covars,0.07942154986963232,-0.09123887334652792,0.7848278220702383,0.7472,0.8274296714721355
attn,hcpddti,61.0,gold_minus_site_covars,0.1215581068696625,-0.055467037262168395,0.8022029507575392,0.749763481551561,0.841271562583579
age,hcpddti,43.0,gold_minus_site_covars,0.7822635982015461,0.6110635167560571,0.7354388020014047,0.7674825174825175,0.9433904207752792
age,hcpddti,50.0,gold_minus_site_covars,0.7873292989904265,0.618902633065326,0.7482250971379556,0.7681365576102418,0.9435801208927527
age,hcpddti,42.0,gold_minus_site_covars,0.7887291149210879,0.6210787291036003,0.7315182681645966,0.7729749364329822,0.9375681395179858
age,hcpddti,83.0,gold_minus_site_covars,0.7824480278585954,0.6105490010258452,0.7561050015418002,0.7484514796971783,0.9360622741677577
attn,hcpddti,58.0,gold_minus_site_covars,0.022814421436558006,-0.14122076638929504,0.8101992062676151,0.7248809253799048,0.8276776177296186
attn,hcpddti,68.0,gold_minus_site_covars,0.09422925099550873,-0.07891706010450728,0.7970340350528796,0.7144511347846225,0.837022187624119
age,hcpddti,3.0,gold_minus_site_covars,0.7915617779263591,0.6254095271155687,0.7352260169446064,0.77034677990092,0.9432976249572013
attn,hcpddti,74.0,gold_minus_site_covars,0.07846588415614948,-0.08225613638583851,0.8011223051505283,0.7318738229755178,0.8466932380098686
attn,hcpddti,2.0,gold_minus_site_covars,0.11943607598462247,-0.06004935155636981,0.8260594943860605,0.7015022860875245,0.8192205882430539
mr,hcpddti,86.0,gold_minus_site_covars,0.2445614814104252,0.027017609185128966,0.04562790392349781,0.12023898431665422,0.5813827347783147
attn,hcpddti,67.0,gold_minus_site_covars,0.08143643417536812,-0.08655330760257862,0.78884935221306,0.7416897506925207,0.7871432695619439
age,hcpddti,29.0,gold_minus_site_covars,0.795756736179046,0.6314399881056383,0.7363572221824346,0.7657204455623428,0.9379699376581702
age,hcpddti,63.0,gold_minus_site_covars,0.7821767337191143,0.6106237256132955,0.7398644460690744,0.7736248236953456,0.9372474540217529
age,hcpddti,48.0,gold_minus_site_covars,0.7850090085655795,0.6153612692450439,0.7522075604980801,0.7626881344067203,0.9431984007752626
age,hcpddti,45.0,gold_minus_site_covars,0.7877422648282654,0.6190782678746911,0.7403753472483704,0.7646436132674664,0.9391120999588377
attn,hcpddti,33.0,gold_minus_site_covars,0.1039181984548483,-0.1413051106600296,0.743382288796056,0.7358007448789572,0.757269256315077
mr,hcpddti,42.0,gold_minus_site_covars,0.29441684417115527,0.060086837061296805,0.031747883647282996,0.10003954132068012,0.47111778033364776
attn,hcpddti,59.0,gold_minus_site_covars,0.14725443859830104,-0.052628907613595066,0.7776142101089912,0.6900377191036166,0.8136188994855378
attn,hcpddti,35.0,gold_minus_site_covars,0.10973809469989039,-0.06244487000084464,0.8104726269772503,0.7434086629001884,0.8211422142432866
